id,predicted_answer
572ff4ca04bcaa1900d76f27,Oude Maas
572f7b33947a6a140053c9a2,Pannerdens Kanaal
572f7b33947a6a140053c9a3,Pannerdens Kanaal
572f7b33947a6a140053c9a4,the Lek
572f7b33947a6a140053c9a5,Noord River into the Nieuwe Maas and to the North Sea
572ff56304bcaa1900d76f2d,the Pannerdens Kanaal
572ff56304bcaa1900d76f2e,Nederrijn
572ff56304bcaa1900d76f2f,one ninth
572ff56304bcaa1900d76f30,the Lek
572ff56304bcaa1900d76f31,Wijk bij Duurstede
572ff5fcb2c2fd1400568657,Rijn
572ff5fcb2c2fd1400568658,draining the surrounding land and polders
572ff5fcb2c2fd1400568659,Kromme Rijn
572ff5fcb2c2fd140056865a,Kromme Rijn
572ff5fcb2c2fd140056865b,sluice
572ff673b2c2fd1400568669,Rhine–Meuse–Scheldt delta
572ff673b2c2fd140056866a,Millingen aan de Rijn
572ff673b2c2fd140056866b,the river delta
572ff7ab04bcaa1900d76f51,Nederrijn at Angeren
572ff7ab04bcaa1900d76f52,three
572ff7ab04bcaa1900d76f53,southern
572ff7ab04bcaa1900d76f55,Old Meuse
572ff7ab04bcaa1900d76f54,the Rip
572ff83ab2c2fd1400568681,St. Elizabeth's
572ff83ab2c2fd1400568682,1904
572ff83ab2c2fd1400568683,south of today's line Merwede-Oude Maas
572ff83ab2c2fd1400568685,1421 to 1904
572ff83ab2c2fd1400568684,archipelago-like estuary
572ff890a23a5019007fcbce,drainage channels for the numerous polders
572ff890a23a5019007fcbcf,The construction of Delta Works
572ff890a23a5019007fcbcd,dammed
572ff890a23a5019007fcbd0,second half of the 20th Century
572ff935b2c2fd140056869b,tidal
572ff935b2c2fd140056869c,tidal currents
572ff935b2c2fd140056869d,serious risk because strong tidal currents
572ff935b2c2fd140056869e,Zaltbommel
572ffa79a23a5019007fcbe9,Tethys sea
572ffa79a23a5019007fcbeb,Jurassic
572ffa79a23a5019007fcbec,Mediterranean geography
572ffa79a23a5019007fcbea,Jurassic
572ffa79a23a5019007fcbed,Iberia
572ffb02b2c2fd14005686b7,N–S
572ffb02b2c2fd14005686b8,the Upper Rhine Graben
572ffb02b2c2fd14005686b9,the Miocene
572ffb02b2c2fd14005686ba,Rhone and Danube
572ffc0f947a6a140053cef0,stream capture
572ffc0f947a6a140053cef1,Pliocene
572ffc0f947a6a140053cef2,Vosges Mountains
572ffce5a23a5019007fcc15,Ice Ages
572ffce5a23a5019007fcc16,six
572ffce5a23a5019007fcc17,120 m
572ffce5a23a5019007fcc18,"northwest, through the present North Sea"
572ffce5a23a5019007fcc19,"offshore of Brest, France"
572ffd75b2c2fd14005686e5,Pleistocene
572ffd75b2c2fd14005686e6,Pleistocene
572ffd75b2c2fd14005686e7,Netherlands
572ffd75b2c2fd14005686e8,approximately 120 m (390 ft) lower
572ffd75b2c2fd14005686e9,dry land
572fff45947a6a140053cf26,a glacier
572fff45947a6a140053cf27,A tundra
572fff45947a6a140053cf28,"22,000–14,000 yr BP"
572fff45947a6a140053cf29,ice-sheets
572fff45947a6a140053cf2a,loess
572fffb404bcaa1900d76fef,"22,000 years"
572fffb404bcaa1900d76ff0,thaw
572fffb404bcaa1900d76ff1,the Rhine
572fffb404bcaa1900d76ff2,"13,000 BP"
572fffb404bcaa1900d76ff3,9000 BP
573003dd947a6a140053cf42,7500 yr ago
573003dd947a6a140053cf43,coastal processes
573003dd947a6a140053cf44,7000 years
573003dd947a6a140053cf45,ongoing tectonic subsidence
573003dd947a6a140053cf46,about 1–3 cm
5730042804bcaa1900d77011,"11,700 years ago"
5730042804bcaa1900d77014,"8,000 years ago"
5730042804bcaa1900d77012,Late-Glacial valley
5730042804bcaa1900d77013,Netherlands
57300580b2c2fd140056874d,Roman times
57300580b2c2fd140056874f,flooding and sedimentation
57300580b2c2fd140056874e,Bronze Age agriculture
57300580b2c2fd1400568751,11–13th century AD
57300580b2c2fd1400568750,80
5730069004bcaa1900d7702d,North Sea
5730069004bcaa1900d7702e,North Sea
5730069004bcaa1900d7702f,north
5730069004bcaa1900d77030,IJsselmeer
5730069004bcaa1900d77031,three
57300761947a6a140053cf9a,1st century BC
57300761947a6a140053cf9b,Gallia and Germania
57300761947a6a140053cf9c,6th century BC
57300761947a6a140053cf9d,Herodotus
573007fab2c2fd140056876b,AD 14
573007fab2c2fd140056876c,upper Danube
573007fab2c2fd140056876d,until the empire fell
573007fab2c2fd140056876f,Alsace-Lorraine
573007fab2c2fd140056876e,easily crossed
57300888b2c2fd1400568775,eight
57300888b2c2fd1400568777,Pannonian troops
57300888b2c2fd1400568778,town of the Ubii
57300888b2c2fd1400568776,whether a state or threat of war existed
57300888b2c2fd1400568779,oppidum Ubiorum
57300911947a6a140053cfb6,Migration period
57300911947a6a140053cfb7,the kingdoms of Francia
57300911947a6a140053cfb8,dragons rock
57300911947a6a140053cfb9,Siegfried
57300911947a6a140053cfba,Hagen
573009a004bcaa1900d7704f,6th century
573009a004bcaa1900d77050,10th century
573009a004bcaa1900d77051,Lower Lorraine
573009a004bcaa1900d77052,Archduke Sigismund of Austria
573009a004bcaa1900d77053,1469
57300a25a23a5019007fcc97,Middle Ages
57300a25a23a5019007fcc98,"Establishing ""natural borders"
57300a25a23a5019007fcc99,Napoleon
57300a25a23a5019007fcc9a,1806
57300a25a23a5019007fcc9b,1840
57300a9a04bcaa1900d77063,World War I
57300a9a04bcaa1900d77064,1930
57300a9a04bcaa1900d77065,German army
57300a9a04bcaa1900d77066,Adolf Hitler
57300a9a04bcaa1900d77067,1936
57300bf504bcaa1900d77087,Arnhem
57300bf504bcaa1900d77088,Western Allies
57300bf504bcaa1900d77089,September 1944
57300bf504bcaa1900d7708a,Ludendorff Bridge
57300bf504bcaa1900d7708b,Seven Days to the River Rhine
57300c67947a6a140053cff0,"1,230 kilometres"
57300c67947a6a140053cff1,Knaurs Lexikon
57300c67947a6a140053cff3,"1,230 kilometres (764 miles"
57300c67947a6a140053cff2,"1,230 kilometres"
57300c68947a6a140053cff4,1932
572fac17947a6a140053cb54,Scotland Act 1998
572fac17947a6a140053cb55,Scotland Act 1998
572fac17947a6a140053cb56,areas in which it can make laws
572fac17947a6a140053cb57,Parliament of the United Kingdom
572fac17947a6a140053cb58,Westminster
572facb0a23a5019007fc863,the lack of a Parliament of Scotland
572facb0a23a5019007fc864,three hundred
572facb0a23a5019007fc865,due to the outbreak of the First World War
572facb0a23a5019007fc866,1960s
572facb0a23a5019007fc867,a directly elected Scottish Assembly
572fad30a23a5019007fc86d,North Sea
572fad30a23a5019007fc86e,"""It's Scotland's oil"" campaign"
572fad30a23a5019007fc870,1974
572fad30a23a5019007fc86f,Scottish National Party
572fad30a23a5019007fc871,1978
572fadcbb2c2fd1400568329,Edinburgh
572fadcbb2c2fd140056832a,40%
572fadcbb2c2fd140056832c,51.6%
572fadcbb2c2fd140056832b,Scottish devolution referendum to establish a devolved Scottish Assembly failed
572fadcbb2c2fd140056832d,32.9%
572fae4b04bcaa1900d76bdf,a Scottish Parliament
572fae4b04bcaa1900d76be0,the Conservative Party
572fae4b04bcaa1900d76be1,1989
572fae4b04bcaa1900d76be2,the Convention
572faec7b2c2fd1400568333,Holyrood area of Edinburgh
572faec7b2c2fd1400568334,Spanish architect Enric Miralles
572faec7b2c2fd1400568335,Spanish
572faec7b2c2fd1400568336,leaf-shaped
572faec7b2c2fd1400568337,Queen Elizabeth II
572faf74b2c2fd1400568349,the meeting of the Church's General Assembly
572faf74b2c2fd1400568347,General Assembly Hall of the Church of Scotland on the Royal Mile in Edinburgh
572faf74b2c2fd1400568348,the courtyard adjoining the Assembly Hall
572faf74b2c2fd140056834b,Aberdeen
572faf74b2c2fd140056834a,University of Aberdeen
572fb059947a6a140053cb80,City of Edinburgh Council
572fb059947a6a140053cb81,Lothian Regional Council
572fb059947a6a140053cb82,Lothian Regional Council
572fb059947a6a140053cb83,"Parliament Square, High Street and George IV Bridge"
572fb059947a6a140053cb84,the main hall
572fb42904bcaa1900d76c15,one MSP
572fb42904bcaa1900d76c16,Tricia Marwick
572fb42904bcaa1900d76c17,secret
572fb42904bcaa1900d76c18,129
572fb42904bcaa1900d76c19,A vote clerk
572fbb04a23a5019007fc8f7,the Presiding Officer
572fbb04a23a5019007fc8f8,Convening the Parliamentary Bureau
572fbb04a23a5019007fc8f9,five or more
572fbb04a23a5019007fc8fa,Presiding Officer
572fbea404bcaa1900d76c5b,hemicycle
572fbea404bcaa1900d76c5c,hemicycle
572fbea404bcaa1900d76c5d,131
572fbea404bcaa1900d76c5e,131
572fbea404bcaa1900d76c5f,the Lord Advocate and the Solicitor General
572fbf21a23a5019007fc938,Scottish rivers
572fbf21a23a5019007fc937,silver
572fbf21a23a5019007fc93a,the Queen
572fbf21a23a5019007fc939,"Wisdom, Compassion, Justice and Integrity"
572fbf21a23a5019007fc93b,glass case
572fbfa504bcaa1900d76c73,April and October
572fbfa504bcaa1900d76c74,debating chamber
572fbfa504bcaa1900d76c75,committee
572fbfa504bcaa1900d76c76,free
572fbfa504bcaa1900d76c77,Official Report
572fc043a23a5019007fc95d,four minutes
572fc043a23a5019007fc95e,four minutes
572fc043a23a5019007fc960,Presiding Officer
572fc043a23a5019007fc95f,religious beliefs
572fc043a23a5019007fc961,nominate speakers
572fc41f947a6a140053cc80,The Presiding Officer (or Deputy Presiding Officer
572fc41f947a6a140053cc81,speaks in chamber debates
572fc41f947a6a140053cc82,different viewpoints and political parties
572fc41f947a6a140053cc83,ministers or party leaders
572fc41f947a6a140053cc84,Gaelic
572fc49d04bcaa1900d76ccb,5 pm
572fc49d04bcaa1900d76ccc,Decision Time
572fc49d04bcaa1900d76ccd,vote
572fc49d04bcaa1900d76cce,by means of electronic consoles on their desks
572fc49d04bcaa1900d76ccf,seconds
572fc5a1947a6a140053cc8a,The outcome of most votes
572fc5a1947a6a140053cc8b,political parties
572fc5a1947a6a140053cc8c,"Parties entrust some MSPs, known as whips"
572fc5a1947a6a140053cc8e,moral issues
572fc5a1947a6a140053cc8d,free votes
572fc659b2c2fd1400568447,45 minutes
572fc659b2c2fd1400568449,Members Business
572fc659b2c2fd1400568448,45 minutes
572fc659b2c2fd140056844a,the debate
572fc659b2c2fd140056844b,all other participants
572fc6f204bcaa1900d76cf5,committee
572fc6f204bcaa1900d76cf6,stronger
572fc6f204bcaa1900d76cf7,there is no revising chamber
572fc6f204bcaa1900d76cf8,conduct inquiries and scrutinise legislation
572fc6f204bcaa1900d76cf9,at other locations throughout Scotland
572fc78d04bcaa1900d76d07,Mandatory Committees
572fc78d04bcaa1900d76d08,the balance of parties across Parliament
572fc78d04bcaa1900d76d09,Mandatory Committees
572fc78d04bcaa1900d76d0a,Mandatory Committees
572fc78d04bcaa1900d76d0b,fourth
572fc80b04bcaa1900d76d11,beginning of each parliamentary session
572fc80b04bcaa1900d76d12,one (or more
572fc80b04bcaa1900d76d13,Education and Culture
572fc80b04bcaa1900d76d14,"Economy, Energy and Tourism"
572fc8a904bcaa1900d76d1f,Scottish Parliament
572fc8a904bcaa1900d76d20,large-scale development projects such as infrastructure projects
572fc8a904bcaa1900d76d21,infrastructure projects
572fc8a904bcaa1900d76d22,Private Bill Committees
572fca7eb2c2fd1400568473,The Scotland Act 1998
572fca7eb2c2fd1400568474,Queen Elizabeth II
572fca7eb2c2fd1400568475,devolved competencies
572fca7eb2c2fd1400568476,Parliament of the United Kingdom at Westminster
572fca7eb2c2fd1400568477,the Parliament
572fcb6da23a5019007fc9f1,Scottish Parliament
572fcb6da23a5019007fc9f2,Scottish Parliament
572fcb6da23a5019007fc9f3,local government
572fcb6da23a5019007fc9f4,3 pence
572fcb6da23a5019007fc9f5,2012
572fcc43b2c2fd140056847d,Reserved matters
572fcc43b2c2fd140056847e,The Scottish Parliament
572fcc43b2c2fd140056847f,Westminster
572fcc43b2c2fd1400568480,"regulation, National Lottery"
572fcd86947a6a140053ccda,private bill
572fcd86947a6a140053ccdb,the Scottish Government
572fcd86947a6a140053ccdc,private member
572fcd86947a6a140053ccdd,an outside proposer
572fcd86947a6a140053ccde,a number of stages
572fce12a23a5019007fca11,introductory
572fce13a23a5019007fca12,whole Parliament
572fce13a23a5019007fca13,the Presiding Officer
572fce13a23a5019007fca14,the relevant committee or committees
572fce13a23a5019007fca15,Stage 2
572fd1c4947a6a140053cd02,Stage 3
572fd1c4947a6a140053cd03,two
572fd1c4947a6a140053cd04,final
572fd1c4947a6a140053cd05,wrecking
572fd1c4947a6a140053cd06,Decision Time
572fd264b2c2fd14005684a9,the Monarch
572fd264b2c2fd14005684aa,royal assent
572fd264b2c2fd14005684ab,4-week
572fd264b2c2fd14005684ac,Supreme Court of the United Kingdom
572fd264b2c2fd14005684ad,"on [Date] and received royal assent on [Date]"""
572fd47fa23a5019007fca55,Scottish Government
572fd47fa23a5019007fca57,Any member
572fd47fa23a5019007fca56,First Minister
572fd47fa23a5019007fca58,the Lord Advocate and the Solicitor General
572fd47fa23a5019007fca59,the Sovereign
572fd6aa04bcaa1900d76d9f,28
572fd6aa04bcaa1900d76da0,first Thursday in May
572fd6aa04bcaa1900d76da1,the Presiding Officer
572fd6aa04bcaa1900d76da3,the Presiding Officer
572fd6aa04bcaa1900d76da2,28 days
572fd73e947a6a140053cd32,Several procedures
572fd73e947a6a140053cd33,Parliament
572fd73e947a6a140053cd34,a statement
572fd73e947a6a140053cd35,issues related to the substance of the statement
572fd7b8947a6a140053cd3a,Parliamentary time
572fd7b8947a6a140053cd3b,Thursday
572fd7b8947a6a140053cd3c,any member of the Scottish Government
572fd7b8947a6a140053cd3d,issues under their jurisdiction
572fd7b8947a6a140053cd3e,four
572fd8efb2c2fd14005684f9,73
572fd8efb2c2fd14005684fb,2005
572fd8efb2c2fd14005684fa,one
572fd8efb2c2fd14005684fd,"Orkney, Shetland and the Western Isles"
572fd8efb2c2fd14005684fc,"55,000"
572fda6fb2c2fd140056850b,the number of votes
572fda6fb2c2fd140056850c,d'Hondt
572fda6fb2c2fd140056850d,quotient
572fda6fb2c2fd140056850e,constituency seats
572fda6fb2c2fd140056850f,all available list seats are allocated
572fdb17b2c2fd140056851d,qualifications
572fdb17b2c2fd140056851e,1981
572fdb17b2c2fd140056851f,18
572fdb17b2c2fd1400568520,the police and the armed forces
572fdb17b2c2fd1400568521,the Mental Health (Care and Treatment) (Scotland) Act 2003
572fdbb004bcaa1900d76dd9,the first time in the Scottish Parliament
572fdbb004bcaa1900d76dda,Labour
572fdbb004bcaa1900d76ddb,151 votes
572fdbb004bcaa1900d76ddc,eight
572fdbb004bcaa1900d76ddd,Scottish independence
572fdc34a23a5019007fca93,David McLetchie
572fdc34a23a5019007fca94,Edinburgh Pentlands
572fdc34a23a5019007fca95,five seats
572fdc34a23a5019007fca96,Annabel Goldie
572fdc34a23a5019007fca97,Cameron
572fdd03a23a5019007fca9d,procedural
572fdd03a23a5019007fca9e,the domestic legislation of the Scottish Parliament
572fdd03a23a5019007fca9f,the West Lothian question
572fdd03a23a5019007fcaa0,Conservative
572fdd03a23a5019007fcaa1,England
572ff626947a6a140053ce8e,"moral conservatism, literalism"
572ff626947a6a140053ce8f,Islamic values
572ff626947a6a140053ce90,reordering
572ff626947a6a140053ce91,two poles
572ff626947a6a140053ce92,revolution or invasion
572ff760b2c2fd1400568677,democratic process include parties like the Tunisian Ennahda Movement
572ff760b2c2fd1400568678,Palestine
572ff760b2c2fd1400568679,abolish the state of Israel
572ff760b2c2fd140056867a,the Taliban
572ff760b2c2fd140056867b,religious
572ff86004bcaa1900d76f65,"the ""vanguard of change and Islamic reform"" centered around the Muslim Brotherhood"
572ff86004bcaa1900d76f66,Sunni pan-Islamism
572ff86004bcaa1900d76f67,sharia
572ff86004bcaa1900d76f68,democracy
572ff86004bcaa1900d76f69,maintain their legitimacy
572ff932a23a5019007fcbd5,political role for Islam
572ff932a23a5019007fcbd6,Islam
572ff932a23a5019007fcbd7,an error
572ff932a23a5019007fcbd8,illiberal Islamic regimes
572ff932a23a5019007fcbd9,religion from politics
572ffabf04bcaa1900d76f9f,Islamism
572ffabf04bcaa1900d76fa0,Americans
572ffabf04bcaa1900d76fa1,quietist/non-political Islam
572ffabf04bcaa1900d76fa2,1945 and 1970
572ffabf04bcaa1900d76fa3,quietist/non-political Islam
572ffbaa947a6a140053cee7,dangerous enemies
572ffbaa947a6a140053cee6,1970s
572ffbaa947a6a140053ceea,"experience, ideology, and weapons"
572ffbaa947a6a140053cee9,billions of dollars
572ffbaa947a6a140053cee8,bulwarks against
572ffbaab2c2fd14005686cd,"experience, ideology, and weapons"
572ffc99947a6a140053cef6,Anwar Sadat
572ffc99947a6a140053cef7,making peace
572ffc99947a6a140053cef8,making peace with Israel
572ffc99947a6a140053cef9,1975
572ffc99947a6a140053cefa,gentlemen's agreement
572ffd9e04bcaa1900d76fc7,"strict, conservative Saudi-based Wahhabism or Salafism"
572ffd9e04bcaa1900d76fc8,Saudi-based Wahhabism
572ffd9e04bcaa1900d76fc9,wars
572ffd9e04bcaa1900d76fca,Saudi-based Wahhabism or Salafism
572ffd9e04bcaa1900d76fcb,Saudi-
572ffe6fb2c2fd14005686ef,Islamist
572ffe6fb2c2fd14005686f2,"incompetent, inefficient, or neglectful"
572ffe6fb2c2fd14005686f0,housing
572ffe6fb2c2fd14005686f3,rhetoric
572ffe6fb2c2fd14005686f1,to avoid prohibitively costly dowry demands
572ffee1947a6a140053cf14,law and philosophy
572ffee1947a6a140053cf15,All India Muslim League
572ffee1947a6a140053cf17,Indian nationalist and secularist Indian National Congress
572ffee1947a6a140053cf16,1908
572ffee1947a6a140053cf18,Oxford University press
572fffb1b2c2fd14005686f9,secularism and secular nationalism
572fffb1b2c2fd14005686fa,political influence
572fffb1b2c2fd14005686fb,"Egypt, Afghanistan, Palestine and Syria"
572fffb1b2c2fd14005686fc,1930
572fffb1b2c2fd14005686fd,Pakistan movement
5730005db2c2fd1400568703,Sayyid Abul Ala Maududi
5730005db2c2fd1400568704,journalism
5730005db2c2fd1400568705,1941
5730005db2c2fd1400568706,Pakistan
5730005db2c2fd1400568707,modern context
57300137b2c2fd1400568717,Sayyid Abul Ala Maududi
57300137b2c2fd1400568718,journalism
57300137b2c2fd140056871a,Pakistan
57300137b2c2fd140056871b,modern context
57300200b2c2fd1400568729,Sharia
57300200b2c2fd140056872a,an Islamic state
57300200b2c2fd140056872b,unity of God
57300200b2c2fd140056872c,Iranian Revolution
57300200b2c2fd140056872d,an educational process or da'wah
5730035e04bcaa1900d77001,1928
5730035e04bcaa1900d77002,"Ismailiyah, Egypt"
5730035e04bcaa1900d77003,Hassan al Banna
5730035e04bcaa1900d77004,the Qur'an
5730035e04bcaa1900d77005,imperialist
5730040f947a6a140053cf4c,violence
5730040f947a6a140053cf4d,1949
5730040f947a6a140053cf4e,Egypt's premier Mahmud Fami Naqrashi
5730040f947a6a140053cf4f,1948
5730040f947a6a140053cf50,Gamal Abdul Nasser
573004bf947a6a140053cf56,semi-legal
573004bf947a6a140053cf59,75%
573004bf947a6a140053cf57,semi-legal
573004bf947a6a140053cf58,candidates
573004bf947a6a140053cf5a,Mohamed Morsi
573005b9947a6a140053cf6a,secular Arab nationalism of the ruling regimes
573005b9947a6a140053cf6b,Israeli troops
573005b9947a6a140053cf6c,the ruling regimes
573005b9947a6a140053cf6d,decline
573005b9947a6a140053cf6e,"Ba'athism, Arab socialism"
5730088e947a6a140053cfad,ideological
5730088e947a6a140053cfac,Mohammad Iqbal
5730088e947a6a140053cfae,Sunni Islamic thinkers
5730088e947a6a140053cfaf,Ali for restoration of Sharia law
5730088e947a6a140053cfb0,conspiracy against Islam
57300e2604bcaa1900d770b7,The Islamic Republic
57300e2604bcaa1900d770b9,Shia terrorist
57300e2604bcaa1900d770b8,economic
57300e2604bcaa1900d770ba,2006 Israel-Lebanon conflict
57300e2604bcaa1900d770bb,President Mahmoud Ahmadinejad
57300ec0947a6a140053d004,the Soviet Union
57300ec0947a6a140053d005,Islamic rebellion
57300ec0947a6a140053d006,send aid
57300ec0947a6a140053d007,marginal
57300ec0947a6a140053d008,"35,000"
57300f8504bcaa1900d770d1,Saddam Hussein
57300f8504bcaa1900d770d2,Saddam Hussein
57300f8504bcaa1900d770d3,Islamist
57300f8504bcaa1900d770d4,Saudi
57300f8504bcaa1900d770d5,west
573010fab2c2fd14005687d7,conservative Muslims
573010fab2c2fd14005687d9,those domestic Islamists
573010fab2c2fd14005687d8,the kingdom
573010fab2c2fd14005687da,Algeria
573010fab2c2fd14005687db,Osama bin Laden
573011de04bcaa1900d770f9,Qutb
573011de04bcaa1900d770fa,1966
573011de04bcaa1900d770fb,Brotherhood
573011de04bcaa1900d770fc,the manifesto Milestones
573011de04bcaa1900d770fd,1970s
5730126ba23a5019007fcd09,Egyptian Islamic Jihad organization
5730126ba23a5019007fcd0a,1981
5730126ba23a5019007fcd0b,apostate
5730126ba23a5019007fcd0c,apostate
5730126ba23a5019007fcd0d,Muhammad Abd al-Salaam Farag
5730131c947a6a140053d052,Islamic Group
5730131c947a6a140053d053,Major General Raouf Khayrat
5730131c947a6a140053d055,2003
5730131c947a6a140053d054,unsuccessful
5730131c947a6a140053d056,Salvation from Hell and Takfir wal-Hijra
5730208fa23a5019007fcded,quiescent
5730208fa23a5019007fcdee,HAMAS
5730208fa23a5019007fcdef,the destruction of Israel
5730208fa23a5019007fcdf1,alcohol and going about without hijab
5730208fa23a5019007fcdf0,Palestine
573020f7b2c2fd14005688f7,Hamas
573020f7b2c2fd14005688f8,542
573020f7b2c2fd14005688f9,the majority of the seats
573020f7b2c2fd14005688fa,2007
573020f7b2c2fd14005688fb,driving Israel out of the Gaza Strip
57302700a23a5019007fce89,Islamist
57302700a23a5019007fce8a,Hassan al-Turabi
57302700a23a5019007fce8b,strongman
57302700a23a5019007fce8c,money from foreign Islamist banking systems
57302700a23a5019007fce8d,university and military academy
573027d6a23a5019007fce9d,1985
573027d6a23a5019007fce9e,the military
573027d6a23a5019007fce9f,liberal government
573027d6a23a5019007fcea0,Osama bin Laden
573027d6a23a5019007fcea1,American attack on Iraq in the 1991 Gulf War
5730285a04bcaa1900d77270,Front Islamique de Salut
5730285a04bcaa1900d7726f,1989
5730285a04bcaa1900d7726e,Algeria
5730285a04bcaa1900d7726d,Front Islamique de Salut (the Islamic Salvation Front
5730285a04bcaa1900d77271,a military coup d'état
573028fa04bcaa1900d77287,justice and prosperity
573028fa04bcaa1900d77288,vicious and destructive
573028fa04bcaa1900d7728a,1992
573028fa04bcaa1900d77289,vicious and destructive civil war between political and tribal warlords
573028fa04bcaa1900d7728b,80%
57302a3aa23a5019007fcecf,Deobandi movement
57302a3aa23a5019007fced0,neighboring Pakistan
57302a3aa23a5019007fced1,Islamic fundamentalist or neofundamentalist
57302a3aa23a5019007fced2,Sharia
57302a3aa23a5019007fced3,Wahhabism
57302ad804bcaa1900d772af,July 1977
57302ad804bcaa1900d772b0,alcohol and nightclubs
57302ad804bcaa1900d772b1,Islamism
57302ad804bcaa1900d772b2,his means of seizing power
57302ad804bcaa1900d772b3,1988
57302bd0b2c2fd14005689db,Islamic State of Iraq
57302bd0b2c2fd14005689dc,"Iraq and the Levant"" and before that as the ""Islamic State of Iraq"
57302bd0b2c2fd14005689de,ten million
57302bd0b2c2fd14005689df,international recognition
57302bd0b2c2fd14005689dd,a caliphate
57302cd004bcaa1900d772d7,2004
57302cd004bcaa1900d772d8,March 2003
57302cd004bcaa1900d772da,expelled
57302cd004bcaa1900d772d9,March 2011
57302cd004bcaa1900d772db,human rights abuses and war crimes
57302e45947a6a140053d22e,Muhammad Qutb
57302e45947a6a140053d22f,7th century
57302e45947a6a140053d230,1924
57302e45947a6a140053d231,1924
57302e45947a6a140053d232,disbelieving (Kafir
57302efe04bcaa1900d772f5,armed jihad
57302efe04bcaa1900d772f6,"""ideological struggle"
57302efe04bcaa1900d772f7,elites
57302efe04bcaa1900d772f8,Egypt
57302efe04bcaa1900d772f9,terrorist groups
57302faa04bcaa1900d77311,"900,000"
57302faa04bcaa1900d77312,strong Islamist
57302faa04bcaa1900d77313,2007
57302faa04bcaa1900d77314,free rein
57302faa04bcaa1900d77315,incitement to terrorism
57303048947a6a140053d254,2001
57303048947a6a140053d255,State Department
57303048947a6a140053d256,Christian Whiton
57303048947a6a140053d257,U.S. Information Agency
57303048947a6a140053d258,undermining the communist ideology
573060b48ab72b1400f9c4c6,imperium
573060b48ab72b1400f9c4c7,"colonization, use of military force"
573060b48ab72b1400f9c4c9,political and economic dominance
573060b48ab72b1400f9c4ca,technologies and ideas
573062662461fd1900a9cdf7,diplomacy or military force
573062662461fd1900a9cdf8,physical control or full-fledged
573062662461fd1900a9cdfa,diplomacy or military force
573062662461fd1900a9cdfb,physical control or full-fledged colonial rule
57306797396df919000960ee,uneven trade agreements forcefully
57306797396df919000960ef,full-fledged colonial rule
57306797396df919000960f0,aggressiveness
57306797396df919000960f2,private industries
57306797396df919000960f1,taking over territories
573081c2069b531400832133,conquered and expanded
573081c2069b531400832134,world systems theory
573081c2069b531400832135,Russian leader Lenin
573081c2069b531400832136,sovereignty’
573081c2069b531400832137,imperium
573083dc2461fd1900a9ce6d,colonialism
573083dc2461fd1900a9ce6e,political focus
573083dc2461fd1900a9ce6f,development for settlement or commercial intentions
573083dc2461fd1900a9ce70,Ottoman
573083dc2461fd1900a9ce71,the 'implanting of settlements on a distant territory
573085ea8ab72b1400f9c54c,land
573085ea8ab72b1400f9c54d,physical control of another
573085ea8ab72b1400f9c54e,conquering the other state's lands and therefore increasing its own dominance
573085ea8ab72b1400f9c550,exploitation of the valuable assets and supplies of the nation that was conquered
573085ea8ab72b1400f9c54f,inherited by the conquered indigenous populations
5730876a396df9190009617a,defense and justification of empire-building
5730876a396df9190009617c,imperialism
5730876a396df9190009617b,social efficiency
5730876a396df9190009617d,empire-building
5730876a396df9190009617e,whiteness
573088da069b53140083216b,Germany
573088da069b53140083216c,Britain
573088da069b53140083216d,imperialism
573088da069b53140083216e,expansion was necessary for a state’s survival
573088da069b53140083216f,tales of their discoveries
57308cf88ab72b1400f9c576,Geographical theories such as environmental determinism
57308cf88ab72b1400f9c577,temperate zone
57308cf88ab72b1400f9c578,Orientalism
57308cf88ab72b1400f9c579,environmental determinism
57308cf88ab72b1400f9c57a,"the superior and the norm, which justified its dominance over the essentialized Orient"
57308ddc396df919000961a5,Terra nullius
57308ddc396df919000961a7,eighteenth century
57308ddc396df919000961a4,British Empire
57308ddc396df919000961a6,sparse Aboriginal
57308ddc396df919000961a8,empty land
57308f6b8ab72b1400f9c580,imaginative geography
57308f6b8ab72b1400f9c581,negative vision of itself
57308f6b8ab72b1400f9c582,negative vision of itself
57308f6b8ab72b1400f9c583,Western imperialism
57308f6b8ab72b1400f9c584,"negative vision of itself, as its inferior"
5730909d8ab72b1400f9c58a,role of nineteenth-century maps
5730909d8ab72b1400f9c58b,"obtain ""information to fill in blank spaces on contemporary maps"""
5730909d8ab72b1400f9c58c,unknown or unexplored territory
5730909d8ab72b1400f9c58d,nineteenth-century cartographic techniques
5730909d8ab72b1400f9c58e,French and British power into West Africa
573092088ab72b1400f9c595,pre-Columbian
573092088ab72b1400f9c594,Genghis Khan
573092088ab72b1400f9c597,dozens
573092088ab72b1400f9c598,India
573092088ab72b1400f9c596,"Luba Empire, Lunda Empire, and Mutapa Empire"
573093598ab72b1400f9c5ae,soft power
573093598ab72b1400f9c5af,soft power
573093598ab72b1400f9c5b0,Dallas
573093598ab72b1400f9c5b1,Roman
573093598ab72b1400f9c5b2,bans on foreign popular culture
57309446396df919000961b8,1700
57309446396df919000961b9,industrializing nations
57309446396df919000961ba,thousands of years
57309446396df919000961bb,1700
57309446396df919000961bc,Open Door Policy
57309564069b5314008321a5,1919–1980
57309564069b5314008321a6,1920–1999
