id,predicted_answer
572856beff5b5019007da193,2011
572856beff5b5019007da194,1.3 million
57285841ff5b5019007da19a,113
57285841ff5b5019007da19b,113
57285841ff5b5019007da19c,Oriental Institute
57285841ff5b5019007da19d,Fermilab
57285841ff5b5019007da19e,"Sunspot, New Mexico"
57286010ff5b5019007da1ca,shaping ideas about the free market
57286010ff5b5019007da1cb,Chicago Pile-1
57286010ff5b5019007da1cc,Miller–Urey experiment
57286010ff5b5019007da1cd,1953
572861cc4b864d190016495e,1933
572861cc4b864d190016495f,2000
572861cc4b864d1900164960,"visual arts, music, and art history"
572861cc4b864d1900164961,2002
572861cc4b864d1900164962,Several thousand major and non-major undergraduates
572863363acd2414000df985,"5,792"
572863363acd2414000df986,"3,468"
572863363acd2414000df987,"5,984"
572863363acd2414000df988,"5,792"
572863363acd2414000df989,international students
572864542ca10214002da2de,University Athletic Association
572864542ca10214002da2df,NCAA's Division III
572864542ca10214002da2e0,Big Ten Conference
572864542ca10214002da2e1,Jay Berwanger
572864542ca10214002da2e2,1946
5728659f4b864d190016498a,400
5728659f4b864d190016498b,Recognized Student Organizations
5728659f4b864d190016498c,University of Chicago College Bowl Team
5728659f4b864d190016498d,Doc Films
5728659f4b864d190016498e,WHPK
5728667eff5b5019007da1fc,graduate and undergraduate students
5728667eff5b5019007da1fd,Executive Committee
5728667eff5b5019007da1fe,two
5728667eff5b5019007da1ff,$2 million
572867543acd2414000df9a1,ten
572867543acd2414000df9a2,seven
572867543acd2414000df9a3,Alpha Phi Omega
572867543acd2414000df9a4,Four
572867543acd2414000df9a5,ten
5728683b3acd2414000df9af,January
5728683b3acd2414000df9b0,1963
5728683b3acd2414000df9b1,Festival of the Arts
5728683b3acd2414000df9b2,Kuviasungnerk/Kangeiko
5728683b3acd2414000df9b3,Kuviasungnerk/Kangeiko
57286951ff5b5019007da20e,Satya Nadella
57286951ff5b5019007da20f,Satya Nadella
57286951ff5b5019007da210,Larry Ellison
57286951ff5b5019007da211,Microsoft CEO Satya Nadella
57286951ff5b5019007da212,James
57286ab72ca10214002da31e,Saul Alinsky
57286ab72ca10214002da31f,President Bill Clinton David Axelrod
57286ab72ca10214002da320,Robert Bork
57286ab72ca10214002da321,Masaaki Shirakawa
57286ab72ca10214002da322,Eliot Ness
57286bf84b864d19001649d4,Allan Bloom
57286bf84b864d19001649d6,Kurt Vonnegut
57286bf84b864d19001649d2,Kurt Vonnegut
57286bf84b864d19001649d5,Kurt Vonnegut
57286bf84b864d19001649d3,Philip Roth
57286d7d4b864d19001649e0,Philip Glass
57286d7d4b864d19001649e1,Carl Van Vechten
57286d7d4b864d19001649e2,Halo
57286d7d4b864d19001649e3,Carl Van Vechten
57286d7d4b864d19001649e4,Mike Nichols
57286ec63acd2414000df9d1,Carl Sagan
57286ec63acd2414000df9d2,John M. Grunsfeld
57286ec63acd2414000df9d3,David Suzuki
57286ec63acd2414000df9d4,John B. Goodenough
57286ec63acd2414000df9d5,Clair Cameron Patterson
572870b2ff5b5019007da222,Milton Friedman
572870b2ff5b5019007da223,Margaret Thatcher
572870b2ff5b5019007da224,Paul Samuelson
572870b2ff5b5019007da225,Eugene Fama
572871bc4b864d1900164a04,David Graeber and Donald Johanson
572871bc4b864d1900164a05,Samuel Reshevsky
572871bc4b864d1900164a06,White House Coordinator of Security Planning for the National Security Council Samuel P. Huntington
572872dd2ca10214002da37e,A. A. Michelson
572872dd2ca10214002da37f,Arthur H. Compton
572872dd2ca10214002da380,Enrico Fermi
572872dd2ca10214002da381,Edward Teller
572872dd2ca10214002da382,Maria Goeppert-Mayer
5728742cff5b5019007da246,James Henry Breasted
5728742cff5b5019007da247,Alberto Calderón
5728742cff5b5019007da248,Ted Fujita
5728742cff5b5019007da249,Glenn T. Seaborg
5728742cff5b5019007da24a,Charles Brenton Huggins and Janet Rowley
5728759cff5b5019007da25b,Raghuram Rajan
5728759cff5b5019007da25a,Goldman Sachs
5728759cff5b5019007da25c,David Bevington
5728759cff5b5019007da25d,John Mearsheimer and Robert Pape
5728759cff5b5019007da25e,Neil Shubin and Paul Sereno
57285ed5ff5b5019007da1b6,Great Yuan
57285ed5ff5b5019007da1b7,Great Yuan
57285ed5ff5b5019007da1b8,Great Yuan
57285ed5ff5b5019007da1b9,Kublai Khan
57285ed5ff5b5019007da1ba,1271
572860e03acd2414000df977,Mongol Empire
572860e03acd2414000df978,Ming
572860e03acd2414000df979,Ming
572860e03acd2414000df97a,Genghis Khan
57286192ff5b5019007da1dc,Yuan dynasty
57286192ff5b5019007da1dd,Mongol State
57286192ff5b5019007da1de,Dai Ön Ulus
57286192ff5b5019007da1df,Great Yuan Great Mongol State
57286192ff5b5019007da1e0,Great Khan
572863c72ca10214002da2d4,Mongol and Turkic
572863c72ca10214002da2d5,1206
572863c72ca10214002da2d6,Ögedei Khan
572863c72ca10214002da2d7,1251
572863c72ca10214002da2d8,"Xingzhou, Hebei"
572864dd4b864d1900164976,the Jin
572864dd4b864d1900164977,Xiao Zhala
572864dd4b864d1900164978,Shi Tianze
572864dd4b864d1900164979,"10,000"
572864dd4b864d190016497a,4
5728661e2ca10214002da2e8,Shi Bingzhi
5728661e2ca10214002da2e9,Jin dynasty
5728661e2ca10214002da2ea,Han and Jurchen
5728661e2ca10214002da2eb,Shi Bingzhi
5728661e2ca10214002da2ec,Song
572867212ca10214002da2f2,Möngke Khan
572867212ca10214002da2f3,southern China
572867212ca10214002da2f4,1259
572867212ca10214002da2f5,Ariq Böke
572867212ca10214002da2f6,Zhongtong
572867d72ca10214002da2fc,Ogedei
572867d72ca10214002da2fd,south
572867d72ca10214002da2fe,Wonjong
572867d72ca10214002da2ff,northeast
572867d72ca10214002da300,1262
572869b84b864d19001649ae,preserving Mongol interests in China
572869b84b864d19001649b0,restored the Imperial Secretariat and left the local administrative structure of past Chinese dynasties unchanged
572869b84b864d19001649b2,the Han Chinese
572869b84b864d19001649b1,"Yuan society into three, later four"
572869b84b864d19001649af,salt and iron
57286b003acd2414000df9c1,Karakorum in Mongolia to Khanbaliq
57286b003acd2414000df9c2,Karakorum in Mongolia to Khanbaliq
57286b003acd2414000df9c3,1264
57286b003acd2414000df9c4,Zhongdu
57286b003acd2414000df9c5,sage emperor
57286bb84b864d19001649c8,"commercial, scientific, and cultural growth"
57286bb84b864d19001649c9,Mongol peace
57286bb84b864d19001649ca,Daidu
57286bb84b864d19001649cb,Daidu in the north
57286bb84b864d19001649cc,Marco Polo
57286c8cff5b5019007da218,Song Emperor
57286c8cff5b5019007da219,1115–1234
57286c8cff5b5019007da21a,1115–1234
57286c8cff5b5019007da21b,Kong Duancao
57286c8cff5b5019007da21c,"30,000"
57286d4f2ca10214002da328,northern China
57286d4f2ca10214002da329,1268 and 1273
57286d4f2ca10214002da32a,Yangzi River basin
57286d4f2ca10214002da32b,Hangzhou
57286d4f2ca10214002da32c,The last Song emperor drowned
57286dfa2ca10214002da332,1279
57286dfa2ca10214002da333,1281
57286dfa2ca10214002da334,Annam (Dai Viet
57286dfa2ca10214002da335,Bạch Đằng
57286dfa2ca10214002da336,Battle of Bạch Đằng
57286ead2ca10214002da346,1253
57286ead2ca10214002da347,1285
57286ead2ca10214002da348,1285
57286ead2ca10214002da349,Yunnan
57286ead2ca10214002da34a,1294 to 1307
57286f373acd2414000df9db,Buyantu Khan
57286f373acd2414000df9dc,"Ayurbarwada), was a competent emperor"
57286f373acd2414000df9dd,Li Meng
57286f373acd2414000df9de,State Affairs
57286f373acd2414000df9df,1313
57286fa83acd2414000df9e5,Emperor Gegeen Khan
57286fa83acd2414000df9e6,1321 to 1323
57286fa83acd2414000df9e7,Baiju
57286fa83acd2414000df9e8,"大元通制, ""the comprehensive institutions of the Great Yuan"
57286fa83acd2414000df9e9,five
5728705c2ca10214002da35a,1328
5728705c2ca10214002da35b,War of the Two Capitals
5728705c2ca10214002da35c,four days
5728705c2ca10214002da35d,poison
5728705c2ca10214002da35e,Ragibagh
5728710c3acd2414000df9ef,cultural contribution
5728710c3acd2414000df9f0,Pavilion of the Star of Literature
5728710c3acd2414000df9f1,1329
5728710c3acd2414000df9f2,Jingshi Dadian
5728710c3acd2414000df9f3,Buddhism
572871bd3acd2414000dfa03,1332
572871bd3acd2414000dfa04,Emperor Ningzong
572871bd3acd2414000dfa05,13-year-old Toghun Temür (Emperor Huizong
572871bd3acd2414000dfa06,nine
572871bd3acd2414000dfa07,"Liao, Jin, and Song dynasties"
572872822ca10214002da374,"struggle, famine, and bitterness"
572872822ca10214002da375,China
572872822ca10214002da376,both the army and the populace
572872822ca10214002da377,Outlaws
572872822ca10214002da378,intrigues and rivalries
57287338ff5b5019007da232,"droughts, floods and the resulting famines"
57287338ff5b5019007da233,Red Turban Rebellion
57287338ff5b5019007da234,fear of betrayal
57287338ff5b5019007da235,Khanbaliq
57287338ff5b5019007da236,1368–1644
572878942ca10214002da3a2,The political unity of China and much of central Asia
572878942ca10214002da3a3,The Mongols
572878942ca10214002da3a4,Ilkhanate
572878942ca10214002da3a5,cotton
572879574b864d1900164a14,Western musical instruments were introduced to enrich Chinese performing arts
572879574b864d1900164a15,Taoism
572879574b864d1900164a16,Taoism
572879574b864d1900164a17,Confucian governmental practices and examinations based on the Classics
572879574b864d1900164a18,"travel literature, cartography, geography, and scientific education"
57287b4a4b864d1900164a28,Marco Polo
57287b4a4b864d1900164a29,Cambaluc
57287b4a4b864d1900164a2a,Il milione
57287b4a4b864d1900164a2b,Il milione
57287b4a4b864d1900164a2c,1299
57287c142ca10214002da3d0,Guo Shoujing
57287c142ca10214002da3d1,365.2425 days of the year
57287c142ca10214002da3d2,granaries
57287c142ca10214002da3d3,Beijing
57287c142ca10214002da3d4,"food crop, sorghum"
57287ccb2ca10214002da3da,non-native Chinese people
57287ccb2ca10214002da3db,Eternal Heaven
57287ccb2ca10214002da3dc,Song dynasty and the Ming dynasty
57287ccb2ca10214002da3dd,Song dynasty and the Ming dynasty
57287ccb2ca10214002da3de,Song dynasty and the Ming dynasty
57287d4a2ca10214002da3e4,Yuan bureaucracy
57287d4a2ca10214002da3e5,Khitan Liao and Jurchen Jin dynasties
57287d4a2ca10214002da3e6,Liu Bingzhong
57287d4a2ca10214002da3e7,traditional Chinese tripartite
57287d4a2ca10214002da3e8,central government administration
57287ddf3acd2414000dfa3f,Privy Council
57287ddf3acd2414000dfa40,Sui and Tang dynasties
57287ddf3acd2414000dfa41,Mongols and Semuren
57287ddf3acd2414000dfa42,Privy Council
57287e512ca10214002da3f8,1269
57287e512ca10214002da3f9,"Mongolian, Tibetan"
57287e512ca10214002da3fa,well in the language
57287e512ca10214002da3fb,Tugh Temur
57287e512ca10214002da3fc,Tugh Temur
57287ee3ff5b5019007da274,1290
57287ee3ff5b5019007da275,1291
57287ee3ff5b5019007da276,decaying rural leisure
57287f6a3acd2414000dfa51,"poetry, painting, and calligraphy"
57287f6a3acd2414000dfa52,"painting, poetry, and calligraphy"
57287f6a3acd2414000dfa53,Song
57287f6a3acd2414000dfa54,qu
57287f6a3acd2414000dfa55,zaju
57287fec4b864d1900164a3c,Yuan dynasty
57287fec4b864d1900164a3d,Buddhism
57287fec4b864d1900164a3e,Tibetan Buddhism
57287fec4b864d1900164a3f,Bureau of Buddhist and Tibetan Affairs
57287fec4b864d1900164a40,Sakya
5728804b4b864d1900164a46,1249–1314
5728804b4b864d1900164a47,1249–1314
5728804b4b864d1900164a48,matrices
5728804b4b864d1900164a49,polynomial algebra
5728804b4b864d1900164a4a,1303
5728809f2ca10214002da40c,mathematics
5728809f2ca10214002da40d,cubic interpolation formula
5728809f2ca10214002da40e,Shoushi Li
5728809f2ca10214002da40f,Shoushi Li
5728809f2ca10214002da410,1281
572881022ca10214002da416,traditional Mongol shamans
572881022ca10214002da417,herbal remedies
572881022ca10214002da418,herbal remedies
572881022ca10214002da419,Imperial Academy of Medicine
572881022ca10214002da41a,medical ethics were compatible with Confucian virtues
572881704b864d1900164a50,same intellectual foundation
572881704b864d1900164a51,"Four Great Schools"" that the Yuan inherited from the Jin dynasty"
572881704b864d1900164a52,other parts of the empire
572881704b864d1900164a53,acupuncture
572881704b864d1900164a54,1277–1347
572881d34b864d1900164a5a,Muslim medicine
572881d34b864d1900164a5b,Jesus the Interpreter
572881d34b864d1900164a5c,1263
572881d34b864d1900164a5d,humoral system contradicted the yin-yang and wuxing philosophy
572881d34b864d1900164a5e,yin-yang and wuxing philosophy
572882242ca10214002da420,Kingdom of Qocho and Tibetan intermediaries
572882242ca10214002da421,Wang Zhen
572882242ca10214002da422,12th century
572882242ca10214002da423,Töregene Khatun
572882242ca10214002da424,1273
5728827b2ca10214002da42a,chao
5728827b2ca10214002da42b,bark of mulberry trees
5728827b2ca10214002da42c,1275
5728827b2ca10214002da42d,1275
5728827b2ca10214002da42e,1294
572883153acd2414000dfa6f,patrimonial feudalism
572883153acd2414000dfa70,Mongolian patrimonial feudalism
572883153acd2414000dfa71,Mongols
572883153acd2414000dfa72,the fear of transferring power to the ethnic Chinese under their rule
572883153acd2414000dfa73,Ilkhanate
572883a33acd2414000dfa79,Central Asian Muslims
572883a33acd2414000dfa7a,Han Chinese and Khitans
572883a33acd2414000dfa7b,Bukhara
572883a33acd2414000dfa7c,artisans and farmers
572883a33acd2414000dfa7d,Mongol
57288428ff5b5019007da28e,circumcision
57288428ff5b5019007da28f,circumcision
57288428ff5b5019007da290,Zhu Yuanzhang
57288428ff5b5019007da291,thanks
57288428ff5b5019007da292,Chen Youding
5728848cff5b5019007da298,Frederick W. Mote
5728848cff5b5019007da299,"Frederick W. Mote wrote that the usage of the term ""social classes"
5728848cff5b5019007da29a,rich and well socially standing Chinese
5728848cff5b5019007da29b,less rich Mongol and Semu
572885023acd2414000dfa83,Northern Chinese
572885023acd2414000dfa84,Northern Chinese
572885023acd2414000dfa85,Northern Chinese
572885023acd2414000dfa86,The Northern Chinese were ranked higher and Southern Chinese were ranked lower
572885023acd2414000dfa87,private southern Chinese manufacturers and merchants
5728855d3acd2414000dfa8d,Kublai Khan
5728855d3acd2414000dfa8e,Karluk Kara-Khanid ruler
5728855d3acd2414000dfa8f,Korean King
5728855d3acd2414000dfa90,surrendered to the Mongols first
572885c44b864d1900164a78,Inner Mongolia
572885c44b864d1900164a79,Central Secretariat
572885c44b864d1900164a7a,Khanbaliq
572885c44b864d1900164a7b,Beijing
572885c44b864d1900164a7c,Zhongshu Sheng) at Khanbaliq
5728dab94b864d1900164f96,Republic of Kenya
5728dab94b864d1900164f97,the East African Community
5728dab94b864d1900164f98,Republic
5728dab94b864d1900164f99,"Republic of Kenya, is a country in Africa"
5728dab94b864d1900164f9a,45 million
5728de0e2ca10214002da9dc,warm and humid tropical
5728de0e2ca10214002da9dd,cooler
5728de0e2ca10214002da9de,peaks
5728de0e2ca10214002da9df,arid and semi-arid
5728de0e2ca10214002da9e0,safaris
5728ef8d2ca10214002daac2,Lower Paleolithic period
5728ef8d2ca10214002daac3,first millennium AD
5728ef8d2ca10214002daac4,Bantu and Nilotic
5728ef8d2ca10214002daac5,19th century
5728ef8d2ca10214002daac6,December 1963
5728f5376aef0514001548c4,Mount Kenya
5728f5376aef0514001548c5,"Kikuyu, Embu and Kamba"
5728f5376aef0514001548c6,God's resting place
5728f9342ca10214002dab52,Kenia and Kegnia
5728f9342ca10214002dab53,ˈkɛnjə/
5728f9342ca10214002dab54,Joseph Thompsons
5728f9342ca10214002dab55,1862
5728f9cf4b864d1900165166,Five
5728f9cf4b864d1900165167,"lion, leopard, buffalo, rhinoceros, and elephant"
5728f9cf4b864d1900165168,Kenya
5728f9cf4b864d1900165169,June and September
5728f9cf4b864d190016516a,Two million
5728fa576aef051400154920,20 million
5728fa576aef051400154921,Pleistocene epoch
5728fa576aef051400154922,Kamoya Kimeu
5728fa576aef051400154923,1.6-million-year-old fossil belonging to Homo erectus
5728fa576aef051400154924,Glynn Isaac
5728fd9b3f37b31900477f3b,Mombasa
5728fd9b3f37b31900477f3c,Mombasa
5728fd9b3f37b31900477f3d,Duarte Barbosa
5728fea1af94a219006a9ef5,Malindi
5728fea1af94a219006a9ef6,14th century
5728fea1af94a219006a9ef7,Kenyan coast
5729024f1d04691400778f5f,August 1914
5729024f1d04691400778f60,British East Africa (as the Protectorate was generally known) and German East Africa
5729024f1d04691400778f61,Lt Col Paul von Lettow-Vorbeck
5729024f1d04691400778f62,guerrilla warfare campaign
5729024f1d04691400778f63,Northern Rhodesia
572903d96aef0514001549a4,over a million
572903d96aef0514001549a5,itinerant farmers
572903d96aef0514001549a6,banned the growing of coffee
572903d96aef0514001549a7,"80,000"
5729046aaf94a219006a9f4d,15 January 1954
5729046aaf94a219006a9f4e,Dedan Kimathi
5729046aaf94a219006a9f4f,24 April 1954
5729046aaf94a219006a9f50,"4,686"
5729046aaf94a219006a9f51,the Swynnerton Plan
572906e23f37b31900477f8d,1957
572906e23f37b31900477f8e,Jomo Kenyatta
572906e23f37b31900477f8f,12 December 1963
572906e23f37b31900477f90,Kenya Independence Act 1963
572906e23f37b31900477f91,Republic of Kenya
572909406aef0514001549dc,queuing
572909406aef0514001549dd,queuing
572909406aef0514001549de,Daniel arap Moi
572909ebaf94a219006a9fc5,presidential representative democratic republic
572909ebaf94a219006a9fc6,head of state and head of government
572909ebaf94a219006a9fc7,the government
572909ebaf94a219006a9fc8,Executive power is exercised by the government
572909ebaf94a219006a9fc9,presidential representative democratic republic
57290b21af94a219006a9fcf,Transparency International's Corruption Perception Index
57290b21af94a219006a9fd0,27/100
57290b21af94a219006a9fd1,139th
57290b21af94a219006a9fd2,the establishment of a new and independent Ethics and Anti-Corruption Commission
57290d811d04691400778fcf,Orange Democratic Movement
57290d811d04691400778fd0,the Orange Democratic Movement
57290d811d04691400778fd1,complicity
57290d811d04691400778fd2,Odinga
57290e153f37b31900477fd9,programmes to avoid similar disasters in the future
57290e153f37b31900477fda,"Truth, Justice and Reconciliation Commission"
57290e153f37b31900477fdb,Evangelical Lutheran Church in Kenya
57290e153f37b31900477fdc,to avoid similar disasters
57290ee2af94a219006a9fff,28 February 2008
57290ee2af94a219006aa000,Kenya's second Prime Minister
57290ee2af94a219006aa001,PNU and ODM camps
57290ee2af94a219006aa002,Parliament
57290ee2af94a219006aa003,the end of the current Parliament
57290f963f37b31900477feb,The new office of the PM
57290f963f37b31900477fec,Jakaya Kikwete
57290f963f37b31900477fed,Harambee House
57290f963f37b31900477fee,29 February 2008
57290f963f37b31900477fef,which the two political parties would share power equally
572913626aef051400154a30,would eliminate the position of Prime Minister
572913626aef051400154a31,4 August 2010
572913626aef051400154a32,eliminate the position of Prime Minister
572913626aef051400154a33,27 August 2010
572913626aef051400154a34,Second Republic
572914441d04691400779025,December 2014
572914441d04691400779026,democratic freedoms
572914441d04691400779027,"Opposition politicians, human rights groups, and nine Western countries"
572914441d04691400779028,democratic freedoms
572914441d04691400779029,"governments of the United States, Britain, Germany and France"
572914f46aef051400154a46,William Ruto
572914f46aef051400154a47,US President Barack Obama
572914f46aef051400154a48,China
572914f46aef051400154a49,July 2015
572915621d0469140077902f,peacekeeping missions around the world
572915621d04691400779030,December 2007
572915621d04691400779031,human rights violations
572915e43f37b31900478005,Kenya’s armed forces
572915e43f37b31900478006,less
572915e43f37b31900478007,recruitment  and procurement of Armoured Personnel Carriers
572915e43f37b31900478008,the wisdom and prudence of certain decisions of procurement
572916f16aef051400154a56,Human Development Index
572916f16aef051400154a57,Kenya
572916f16aef051400154a58,$1.25
572916f16aef051400154a59,frontier market or occasionally an emerging market
572917743f37b3190047800d,rapid expansion in telecommunication and financial activity
572917743f37b3190047800f,food security
572917743f37b31900478010,Industry and manufacturing
572917743f37b3190047800e,75%
572917ff6aef051400154a5e,61%
572917ff6aef051400154a5f,tourism
572917ff6aef051400154a60,steady growth
572917ff6aef051400154a62,the coastal beaches and the game reserves
572917ff6aef051400154a61,Germany and the United Kingdom
572918bd3f37b31900478016,24%
572918bd3f37b31900478017,"tea, horticultural produce, and coffee"
572918bd3f37b31900478015,"gross domestic product (GDP), after the service sector"
572918bd3f37b31900478018,sharp weather-related fluctuations
57291a7b1d0469140077903f,International Crops Research Institute for the Semi-Arid Tropics
57291a7b1d04691400779040,drought resistant
57291a7b1d04691400779041,stimulating the growth of local seed production and agro-dealer networks
57291a7b1d04691400779042,20–25%
57291a7b1d04691400779043,20–25%
57291b461d04691400779049,Africa
57291b461d0469140077904a,wheat
57291b461d0469140077904b,semi-arid savanna
57291b461d0469140077904c,53%
57291b461d0469140077904d,Kenyans for Kenya
57291beb1d04691400779053,Kenya
57291beb1d04691400779054,14%
57291beb1d04691400779055,"Nairobi, Mombasa and Kisumu"
57291beb1d04691400779056,"household goods, motor-vehicle parts, and farm implements"
57291d9e3f37b31900478035,Kenya
57291d9e3f37b31900478036,2000
57291dfaaf94a219006aa09b,hydroelectric stations at dams along the upper Tana River
57291dfaaf94a219006aa09c,Turkwel Gorge Dam
57291dfaaf94a219006aa09d,1997
57291f153f37b31900478043,Turkana
57291f153f37b31900478044,10 billion
57291f153f37b31900478045,Exploration
57291f153f37b31900478046,20% to 25%
57291fb4af94a219006aa0b1,$474 million
57291fb4af94a219006aa0b2,$474 million
57291fb4af94a219006aa0b3,60
57291fb4af94a219006aa0b4,Base Titanium
57291fb4af94a219006aa0b5,environmental and social problems
57292046af94a219006aa0bb,Asian Economic Tigers
57292046af94a219006aa0bc,low carbon climate resilient development pathway
57292046af94a219006aa0bd,low carbon climate resilient development pathway
57292046af94a219006aa0be,Asian Economic Tigers
57292046af94a219006aa0bf,climate change
572920d73f37b31900478055,agriculture
572920d73f37b31900478056,30%
572920d73f37b31900478057,9–18
572920d73f37b31900478058,poverty
572921646aef051400154a78,English and Swahili
572921646aef051400154a79,English and Swahili
572921646aef051400154a7a,Swahili
572921646aef051400154a7b,in the country
572922206aef051400154a8a,Protestant and 23.5% as Roman Catholic of the Latin Rite
572922206aef051400154a8b,"83%), with 47.7% regarding themselves as Protestant"
572922206aef051400154a8c,3 million
572922206aef051400154a8d,"in the capital, Nairobi"
57292449af94a219006aa0dd,2.4%
57292449af94a219006aa0de,Sixty percent
57292449af94a219006aa0df,Christian
57292449af94a219006aa0e0,"300,000"
572924b53f37b31900478067,80%
572924b53f37b31900478068,80%
572924b53f37b31900478069,"65,000"
572924b53f37b3190047806a,"65,000"
572925491d046914007790c3,Diseases of poverty
572925491d046914007790c4,Half
572925491d046914007790c5,Preventable diseases
572925491d046914007790c6,weak management and poor leadership in the public health sector
572925491d046914007790c7,15 million
572925a81d046914007790cd,British colonists
572925a81d046914007790ce,12 December 1963
572925a81d046914007790cf,Ominde Commission
572925a81d046914007790d0,identity and unity
572925a81d046914007790d1,British colonists
572926086aef051400154ac2,both the possibilities of setting up a second university in Kenya
572926086aef051400154ac3,8–4–4
572926086aef051400154ac4,8–4–4
572926086aef051400154ac5,1992
572926653f37b31900478079,January 1985
572926653f37b3190047807a,vocational subjects
572926653f37b3190047807b,the assumption that the new structure
572926653f37b3190047807c,2003
572926653f37b3190047807d,70%
572926d23f37b31900478083,six years
572926d23f37b31900478084,12 years
572926d23f37b31900478085,free in public schools
572926d23f37b31900478086,a polytechnic or other technical college
5729276c1d046914007790d7,85%
5729276c1d046914007790d8,three to five
5729276c1d046914007790d9,admission to Standard One (First Grade
5729276c1d046914007790da,Kenya Certificate of Primary Education
5729276c1d046914007790db,Kenya Certificate of Secondary Education
572927d06aef051400154ade,Kenya National Library Service
572927d06aef051400154adf,Kenya National Library Service
572927d06aef051400154ae0,peoples university
572927d06aef051400154ae1,peoples university
5729281baf94a219006aa11f,"cricket, rallying, football, rugby union and boxing"
5729281baf94a219006aa120,dominance in middle-distance and long-distance athletics
5729281baf94a219006aa121,Kenyan athletes
5729281baf94a219006aa122,Ethiopia
572928bf6aef051400154af0,six
572928bf6aef051400154af1,"six gold, four silver and four bronze"
572928bf6aef051400154af2,Samuel Wanjiru
572928bf6aef051400154af3,the defection
572928bf6aef051400154af4,because of economic or financial factors
5729293d3f37b3190047809f,volleyball
5729293d3f37b319004780a0,Cricket
5729293d3f37b319004780a1,2003 tournament
5729293d3f37b319004780a2,Rakep Patel
5729293d3f37b319004780a3,March 2007
57292994af94a219006aa131,Safari Rally
57292994af94a219006aa132,Safari Rally
57292994af94a219006aa133,Björn Waldegård
572929d56aef051400154b0a,three
572929d56aef051400154b0b,10 o'clock
572929d56aef051400154b0c,kiamsha kinywa
572929d56aef051400154b0d,Ugali
57293b843f37b31900478133,World Meteorological Organization
57293b843f37b31900478134,World Meteorological Organization
57293b843f37b31900478135,greenhouse gas concentrations in the atmosphere
57293b843f37b31900478136,United Nations Framework Convention on Climate Change (UNFCCC
57293b843f37b31900478137,43/53
57293bc91d0469140077919b,Hoesung Lee
57293bc91d0469140077919c,Korean economist
57293bc91d0469140077919d,Ismail El Gizouli
57293bc91d0469140077919e,Hoesung Lee
57293bc91d0469140077919f,Rajendra K. Pachauri in February 2015
57293c246aef051400154bb8,representatives appointed by governments and organizations
57293c246aef051400154bb9,350
57293c246aef051400154bba,government representatives
57293c246aef051400154bbb,Plenary sessions of the IPCC and IPCC Working groups
57293ca73f37b3190047815b,1989
57293ca73f37b3190047815c,1989
57293ca73f37b3190047815e,the IPCC Trust Fund
57293ca73f37b3190047815f,Financial Regulations
57293ca73f37b3190047815d,Depute Secretary
57293d116aef051400154bc8,climate related data
57293d116aef051400154bc9,published sources
57293d116aef051400154bca,non-peer-reviewed sources
57293d116aef051400154bcb,grey literature
57293d6d1d046914007791b7,two
57293d6d1d046914007791b8,"two ""coordinating lead authors"", ten to fifteen"
57293d6d1d046914007791b9,"two ""coordinating lead authors"", ten to fifteen"
57293d6d1d046914007791ba,coordinating lead authors
57293d6d1d046914007791bb,Working Group chairs
57293e221d046914007791d5,they are certain
57293e221d046914007791d6,emissions resulting from human activities
57293e221d046914007791d7,CO2 has been responsible for over half
57293e221d046914007791d8,business as usual
57293e221d046914007791d9,0.3 to 0.6 °C
57293e983f37b3190047818b,16 national science academies
57293e983f37b3190047818c,16 national science academies
57293e983f37b3190047818d,Science
57293e983f37b3190047818e,90%
57293e983f37b3190047818f,1.4 and 5.8 °C
57293f353f37b3190047819b,Richard Lindzen
57293f353f37b3190047819c,WGI report
57293f353f37b3190047819d,John Houghton
57293f353f37b3190047819e,"John Houghton, who was a co-chair of TAR WGI"
57293f353f37b3190047819f,scientific evidence
57293f8a6aef051400154bde,procedures as for IPCC Assessment Reports
57293f8a6aef051400154bdf,2011
57293f8a6aef051400154be0,2011
57293f8a6aef051400154be1,two IPCC Special Report
572940246aef051400154bec,the Data Distribution Centre and the National Greenhouse Gas Inventories Programme
572940246aef051400154bed,default emission factors
572940246aef051400154bee,"fuel consumption, industrial production"
572940246aef051400154bef,WMO Executive Council
572940973f37b319004781a5,2035
572940973f37b319004781a6,"the poor application of well-established IPCC procedures in this instance"""
572940973f37b319004781a7,"ICSI report ""Variations of Snow and Ice"
572940973f37b319004781a8,2035
572941273f37b319004781ad,climate change is more serious
572941273f37b319004781ae,direction of making it seem like climate change is more serious
572941273f37b319004781af,climate expert who had been co-chair of the IPCC working group II
572941273f37b319004781b0,Himalayan glaciers
572941273f37b319004781b1,unfounded
57294209af94a219006aa201,1999
57294209af94a219006aa202,Michael E. Mann
57294209af94a219006aa203,hockey stick graph
57294209af94a219006aa204,Jones et al. and Briffa
57294279af94a219006aa209,1000 and 1900
57294279af94a219006aa20a,Fred Singer
57294279af94a219006aa20b,"Capitol Hill, Washington, D.C."
57294279af94a219006aa20c,18 July 2000
57294279af94a219006aa20d,"Commerce, Science and Transportation"
572943ab1d04691400779219,Joe Barton
572943ab1d0469140077921a,Ed Whitfield
572943ab1d0469140077921b,"23 June 2005, Rep. Joe Barton"
572943ab1d0469140077921c,Sherwood Boehlert
